0.000000000000000000e+00,0.000000000000000000e+00,4.873243662183109337e-01,1.831091554577729263e-01,1.376568828441422365e-01,1.919095954797739867e-01
0.000000000000000000e+00,2.769432813783348490e-02,1.769877078685636596e-01,2.206292613288062532e-01,1.232914365273938689e-01,4.513972661374027751e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.524697210223087240e-01,3.630896921645326153e-02,3.135562554919018030e-01,2.976650542693362045e-01
5.827210456072952349e-02,0.000000000000000000e+00,3.304186705874585517e-01,0.000000000000000000e+00,5.592466363126541440e-01,5.206258853915773921e-02
7.325043205271092317e-02,4.395037803781472185e-02,1.506000555222151704e-01,1.895489607250894215e-01,3.315507042591939180e-01,2.110994694029759144e-01
1.142999999999999988e-01,1.047499999999999959e-01,0.000000000000000000e+00,5.369000000000000439e-01,1.190500000000000030e-01,1.250000000000000000e-01
1.807036192011292064e-01,8.471881289418052574e-02,3.770977757113170292e-01,0.000000000000000000e+00,2.853819439832292471e-01,7.209784821014383893e-02
2.272246487535797138e-02,2.272246487535797138e-02,5.132610631475287982e-02,7.152669376782356814e-01,2.839002220633806903e-02,1.595720040499576386e-01
7.593586452881762039e-02,1.390046334877829276e-02,2.436747891596386384e-01,2.327744258141938027e-01,1.181372712423747473e-01,3.155771859061968776e-01
1.398155601655931002e-01,7.604163265481049538e-02,4.341675362082548784e-01,4.009052966888107528e-02,2.189823869581912497e-01,9.090235434426900685e-02
2.154609987747794358e-02,2.154609987747794358e-02,9.152677263527003726e-02,5.446201513089620194e-01,0.000000000000000000e+00,3.207608763008120145e-01
6.249748905719138860e-03,1.042410949557682869e-02,2.070030030869002557e-01,4.873969071892093191e-02,1.951390585625956686e-01,5.324443892302872516e-01
5.954400700161580073e-02,1.122911778096558899e-01,1.125010562488825278e-01,0.000000000000000000e+00,6.182072519920345233e-01,9.745650694781116119e-02
1.269981905933407519e-02,3.177656853995079050e-02,5.723024844185013726e-02,6.376930421282640989e-03,6.749425003187505823e-01,2.169739332188316550e-01
3.372105418010242772e-01,2.536288130380321415e-01,8.900445988145402887e-02,0.000000000000000000e+00,2.823853088795231780e-01,3.777087639996634660e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.315309782974715930e-02,6.717469491185716901e-01,7.963579169413492753e-02,2.154641613575462022e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.457499999999999574e-01,0.000000000000000000e+00,4.542500000000000426e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.340138669462358489e-01,4.151461102970989137e-01,2.735835199301498433e-01,1.772565028265153664e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.201966050416465426e-01,2.943373884518137029e-02,1.292394420314886827e-01,5.211302140816833628e-01
2.092879225452512759e-01,2.996642321328974456e-01,2.147426146280493470e-02,6.881281678103536026e-02,1.770765303510438704e-01,2.236842367269670506e-01
1.189605538541128327e-01,9.894674271388534392e-02,3.024576441656761649e-01,7.707983209419859427e-02,3.443737561147980353e-01,5.818147105732896646e-02
1.213176477967959632e-01,4.045916621146228992e-02,4.094919749928332964e-01,2.194954708904372775e-01,9.681808536304868651e-02,1.124176547454224379e-01
3.349364905389033698e-02,8.360014803851028090e-03,2.513363425003930715e-02,8.743854185882895536e-01,2.513363425003930715e-02,3.349364905389033698e-02
1.442408798517131052e-01,1.298212745957857961e-01,2.679361028485273688e-01,2.323641836516784909e-02,2.632334467273411138e-01,1.715318776114647670e-01
1.469100644363423580e-01,0.000000000000000000e+00,2.900218515841899714e-01,2.513921777685481085e-01,8.430000921950502046e-02,2.273758969914145278e-01
1.000000000000000056e-01,3.479999999999999760e-02,1.956499999999999906e-01,4.083500000000000463e-01,8.260000000000000675e-02,1.786000000000000087e-01
1.813165494695127000e-01,1.319427648085861882e-01,2.732957479739750450e-01,0.000000000000000000e+00,3.719128129211020095e-01,4.153212482682401563e-02
7.283006283407204851e-02,7.283006283407204851e-02,7.768912377468882580e-02,2.239028256295821917e-01,7.768912377468882580e-02,4.750588011528960042e-01
8.571061240232560885e-02,5.622616173592560884e-02,2.396325871748353764e-01,0.000000000000000000e+00,5.981600788537634328e-01,2.027055983315001128e-02
9.637987420562890706e-02,6.998028657720120616e-02,3.270399423100630032e-01,1.701485619067455435e-02,2.929183196910506992e-01,1.966667210253817133e-01
4.601912677965085824e-02,9.858282784479662983e-03,6.904940084759494945e-02,4.393398282201787519e-01,2.202373511137746265e-01,2.154960102543211908e-01
8.709564521773911772e-02,6.129693515324233927e-02,2.354882255887205678e-01,0.000000000000000000e+00,5.967701614919255215e-01,1.934903254837258210e-02
1.490226622233692122e-01,5.234964118218445733e-02,1.204713047783175506e-01,2.091199229390565684e-01,2.947811934738414630e-01,1.742552754032307694e-01
1.142999999999999988e-01,1.047500000000000098e-01,0.000000000000000000e+00,5.369000000000000439e-01,1.190499999999999892e-01,1.250000000000000000e-01
2.199163617620139843e-01,1.265581856060117305e-01,2.841020557977078087e-01,6.580940679962406226e-02,2.378045832350182409e-01,6.580940679962406226e-02
2.822800000000000309e-01,4.199999999999999567e-02,1.139999999999999902e-01,0.000000000000000000e+00,2.091999999999999971e-01,3.525199999999999445e-01
5.648235239044592515e-02,0.000000000000000000e+00,4.233423877997360280e-02,4.828661527626044725e-01,1.411508299503931307e-01,2.771664261165827647e-01
0.000000000000000000e+00,9.442719099991588039e-02,0.000000000000000000e+00,5.406185736277395737e-01,0.000000000000000000e+00,3.649542353723446708e-01
1.203728690540243063e-01,4.188975843080045697e-02,4.437932644842529362e-01,0.000000000000000000e+00,2.576312786993916748e-01,1.363128293315305495e-01
3.696895970756444716e-02,0.000000000000000000e+00,3.206413204556711194e-01,6.023407898468819896e-03,1.838313427439326464e-01,4.525349691943629238e-01
7.203173849668123574e-02,2.218794805791117486e-01,6.001954518786147691e-02,6.001954518786147691e-02,4.646400943441056919e-01,1.214095962043783700e-01
0.000000000000000000e+00,4.544999999999999735e-02,3.761999999999999789e-01,1.138499999999999790e-01,6.189999999999998975e-02,4.026000000000000134e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.203839808009599222e-01,4.411779411029448372e-01,1.986900654967251600e-01,3.974801259937003201e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.606426238250783761e-02,8.045463635757615917e-01,0.000000000000000000e+00,1.593893740417305360e-01
1.419712816683735279e-01,1.320564266133823494e-01,3.300230325447059410e-02,4.273059444278405339e-01,1.651059434633529166e-01,1.005581005725801336e-01
8.561756435658987585e-02,0.000000000000000000e+00,3.481047226326389188e-01,1.842249546607625521e-01,1.202993364930996373e-01,2.617534218569090299e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.947466519655937478e-02,5.456704260280461627e-01,3.096299168187662335e-02,3.338919170935179537e-01
2.549872506374681325e-02,6.949652517374133032e-02,1.407929603519824102e-01,5.759712014399280822e-01,0.000000000000000000e+00,1.882405879706015028e-01
1.135056752837641791e-02,1.135056752837641791e-02,1.647582379118955609e-01,0.000000000000000000e+00,8.525426271313565896e-02,7.272863643182158055e-01
0.000000000000000000e+00,6.809805645660804707e-02,1.062361977018098057e-02,1.645544590371622595e-01,0.000000000000000000e+00,7.567238647360488013e-01
4.006359328622009774e-02,2.879893355377471063e-03,2.203354473696172988e-01,0.000000000000000000e+00,4.835279473120864813e-01,2.531931186766986919e-01
