1.401637357776278348e-01,5.932651566409211097e-02,2.639187573595061509e-01,2.146205400379653794e-01,1.638655121495478928e-01,1.581049390112607700e-01
1.206036791104277556e-01,8.737507801346251768e-03,1.849305222593948805e-01,4.390450348616382614e-01,9.880901679376498381e-02,1.478742391734277906e-01
1.366831324859822949e-01,4.103583172190092970e-02,2.653185091453120759e-01,1.752683987956090150e-01,2.071623838704279852e-01,1.745317439807677895e-01
1.466468174556652404e-01,4.176951256430112142e-02,2.218761586107668715e-01,1.724477682676423540e-01,2.773731466479512631e-01,1.398865964536731565e-01
9.239442297308168850e-02,1.171972921277718988e-02,1.304376289688204682e-01,4.654179954068544123e-01,1.414925787207732821e-01,1.585376447176929382e-01
5.632607120706474568e-02,5.598245089580644596e-02,1.212809484346126648e-01,4.744747556093622531e-01,9.976797650190266653e-02,1.921677973512512794e-01
8.674869398955192823e-02,5.267122136977095415e-02,2.394123152985224157e-01,2.250438003504027784e-01,2.270630165041320203e-01,1.690609524876198755e-01
1.312122774424661631e-01,5.206046275966897535e-02,1.974661996995528968e-01,3.642265709028524312e-01,1.142754602263131442e-01,1.407590289691463825e-01
1.374890144613510057e-01,4.547469671958711407e-02,2.269899574385395580e-01,1.871644590001302344e-01,2.193840655108134918e-01,1.834978068695784503e-01
8.330439972223732670e-02,3.138910133537282238e-02,2.064391818161454006e-01,3.691715440468228415e-01,5.987737482279830575e-02,2.498183982566232753e-01
5.403494318442528949e-02,4.041986769790937434e-02,1.794300627792067560e-01,3.690463136788130760e-01,1.691419815568754870e-01,1.879268311027700311e-01
2.649999999999999925e-02,4.420000000000000318e-02,2.477999999999999925e-01,2.649999999999999925e-02,5.574999999999999956e-01,9.729999999999999760e-02
9.459371312914274799e-02,4.457716620782933847e-02,1.817590576408407155e-01,3.198476723997352722e-01,1.932704390449788701e-01,1.659519515774731668e-01
5.133358059700091763e-02,4.135250096245034895e-02,1.689478304960609911e-01,2.254579855209908335e-01,3.125916675273946455e-01,2.003164348961023189e-01
1.611852104148494003e-01,6.095164166454616200e-02,2.558939227569627106e-01,1.988413643424975508e-01,2.046741473354449503e-01,1.184537134856992330e-01
8.854097732234890439e-02,7.929481730721150631e-03,1.424022368824822693e-01,4.886190172266225429e-01,1.365884600942557092e-01,1.359198267435692831e-01
1.119975062815937866e-01,1.102713630495437240e-02,1.848027322793289184e-01,3.963462700981721376e-01,1.160768259865638391e-01,1.797495290493869857e-01
8.743987896761179490e-02,0.000000000000000000e+00,1.481130624871639656e-01,5.074188251815324735e-01,1.599818924536478004e-01,9.704634091004399332e-02
1.392709067010654278e-01,4.174397632184222162e-02,2.578595411565548501e-01,1.723201817589262719e-01,2.467751531864288417e-01,1.420302408751824563e-01
1.402780976993735773e-01,5.314306581645552446e-02,2.707165931627292799e-01,1.912053709373859045e-01,2.299839883142785202e-01,1.146728840697772561e-01
1.249122310680864656e-01,9.745460481864789970e-02,2.315569855949975164e-01,2.337072442969959640e-01,1.573866290362490317e-01,1.549823051850230948e-01
8.209609435602202576e-02,6.949597659791212183e-03,1.969728689053168724e-01,5.280309473297257750e-01,7.119552519182423267e-02,1.147549665573198430e-01
8.502210022100221976e-02,3.648786487864879354e-03,1.891318913189131978e-01,5.069575695756958211e-01,6.587815878158782834e-02,1.493614936149361416e-01
1.063260632606325973e-01,3.657911579115790540e-02,1.665741657416573984e-01,2.832203322033220450e-01,1.907069070690706747e-01,2.165934159341593446e-01
1.194615667097518596e-01,1.470027448645306462e-02,2.600608725059181392e-01,3.003404627887242828e-01,1.451803041965513963e-01,1.602565193126012644e-01
1.064363376111530507e-01,3.669153619153129459e-02,1.647212227570858667e-01,2.833125814958970534e-01,1.914254061314326627e-01,2.174129158129001482e-01
7.862920255262384472e-02,5.219907980493184579e-02,2.113846712472536304e-01,2.318283804159033401e-01,2.579303475051917816e-01,1.680283184740956059e-01
